Timestamp,SC,TO,Action,Activity,Location,Duration
2024-11-14 11:09:14,SC008,TO_CO_TFTU000144,PICK,driving,to QC006,61
2024-11-14 11:09:14,SC016,TO_CO_TFTU000101,PICK,arriving,at QC006,151
2024-11-14 11:09:14,SC016,TO_CO_TFTU000101,PICK,working,at QC006,60
2024-11-14 11:09:15,SC015,TO_CO_TFTU000136,DROP,finished,at WS013.01,0
2024-11-14 11:09:15,SC015,TO_CO_TFTU000210,PICK,driving,to QC005,115
2024-11-14 11:09:16,SC002,TO_CO_TFTU000203,DROP,finished,at WS008.01,0
2024-11-14 11:09:16,SC002,TO_CO_TFTU000197,PICK,driving,to QC005,70
2024-11-14 11:09:18,SC005,TO_CO_TFTU000214,PICK,finished,at QC005,0
2024-11-14 11:09:18,SC005,TO_CO_TFTU000214,DROP,driving,to WS003.01,43
2024-11-14 11:09:22,SC011,TO_CO_TFTU000221,DROP,arriving,at WS002.01,47
2024-11-14 11:09:22,SC011,TO_CO_TFTU000221,DROP,working,at WS002.01,60
2024-11-14 11:09:26,SC009,TO_CO_TFTU000212,PICK,finished,at QC005,0
2024-11-14 11:09:26,SC009,TO_CO_TFTU000212,DROP,driving,to WS003.01,43
2024-11-14 11:09:31,SC020,TO_CO_TFTU000190,DROP,arriving,at WS007.01,97
2024-11-14 11:09:31,SC020,TO_CO_TFTU000190,DROP,working,at WS007.01,60
2024-11-14 11:09:35,SC007,TO_CO_TFTU000223,DROP,working,at WS008.01,60
2024-11-14 11:09:36,SC007,TO_CO_TFTU000223,DROP,arriving,at WS008.01,70
2024-11-14 11:09:37,SC012,TO_CO_TFTU000209,PICK,finished,at RAIL001.92,0
2024-11-14 11:09:37,SC012,TO_CO_TFTU000209,DROP,driving,to WS012.01,102
2024-11-14 11:09:45,SC018,TO_CO_TFTU000215,DROP,arriving,at WS010.01,88
2024-11-14 11:09:45,SC018,TO_CO_TFTU000215,DROP,working,at WS010.01,60
2024-11-14 11:09:58,SC013,TO_CO_TFTU000084,PICK,finished,at QC007,0
2024-11-14 11:09:58,SC013,TO_CO_TFTU000084,DROP,driving,to WS014.01,160
2024-11-14 11:09:59,SC014,TO_CO_TFTU000222,PICK,finished,at QC003,0
2024-11-14 11:09:59,SC014,TO_CO_TFTU000222,DROP,driving,to WS007.01,74
2024-11-14 11:10:00,SC005,TO_CO_TFTU000214,DROP,working,at WS003.01,60
2024-11-14 11:10:01,SC005,TO_CO_TFTU000214,DROP,arriving,at WS003.01,43
2024-11-14 11:10:02,SC006,TO_CO_TFTU000172,PICK,arriving,at QC006,151
2024-11-14 11:10:02,SC006,TO_CO_TFTU000172,PICK,working,at QC006,60
2024-11-14 11:10:06,SC019,TO_CO_TFTU000186,DROP,finished,at WS003.01,0
2024-11-14 11:10:06,SC019,TO_CO_TFTU000182,PICK,driving,to QC006,61
2024-11-14 11:10:09,SC009,TO_CO_TFTU000212,DROP,arriving,at WS003.01,43
2024-11-14 11:10:09,SC009,TO_CO_TFTU000212,DROP,working,at WS003.01,60
2024-11-14 11:10:11,SC001,TO_CO_TFTU000201,DROP,finished,at WS012.01,0
2024-11-14 11:10:11,SC001,TO_CO_TFTU000205,PICK,driving,to QC006,124
2024-11-14 11:10:12,SC003,TO_CO_TFTU000220,DROP,finished,at WS002.01,0
2024-11-14 11:10:12,SC003,TO_CO_TFTU000226,PICK,driving,to QC005,34
2024-11-14 11:10:14,SC016,TO_CO_TFTU000101,PICK,finished,at QC006,0
2024-11-14 11:10:14,SC016,TO_CO_TFTU000101,DROP,driving,to WS015.01,151
2024-11-14 11:10:15,SC008,TO_CO_TFTU000144,PICK,arriving,at QC006,61
2024-11-14 11:10:15,SC008,TO_CO_TFTU000144,PICK,working,at QC006,60
2024-11-14 11:10:22,SC011,TO_CO_TFTU000221,DROP,finished,at WS002.01,0
2024-11-14 11:10:22,SC011,TO_CO_TFTU000225,PICK,driving,to QC005,34
2024-11-14 11:10:26,SC002,TO_CO_TFTU000197,PICK,arriving,at QC005,70
2024-11-14 11:10:26,SC002,TO_CO_TFTU000197,PICK,working,at QC005,60
2024-11-14 11:10:31,SC020,TO_CO_TFTU000190,DROP,finished,at WS007.01,0
2024-11-14 11:10:31,SC020,TO_CO_TFTU000230,PICK,driving,to QC006,79
2024-11-14 11:10:35,SC007,TO_CO_TFTU000223,DROP,finished,at WS008.01,0
2024-11-14 11:10:35,SC007,TO_CO_TFTU000168,PICK,driving,to QC006,88
2024-11-14 11:10:45,SC018,TO_CO_TFTU000215,DROP,finished,at WS010.01,0
2024-11-14 11:10:45,SC018,TO_CO_TFTU000229,PICK,driving,to RAIL001.50,106
2024-11-14 11:10:46,SC003,TO_CO_TFTU000226,PICK,arriving,at QC005,34
2024-11-14 11:10:46,SC003,TO_CO_TFTU000226,PICK,working,at QC005,60
2024-11-14 11:10:56,SC011,TO_CO_TFTU000225,PICK,arriving,at QC005,34
2024-11-14 11:11:00,SC005,TO_CO_TFTU000214,DROP,finished,at WS003.01,0
2024-11-14 11:11:00,SC005,TO_CO_TFTU000177,PICK,driving,to QC007,79
2024-11-14 11:11:02,SC006,TO_CO_TFTU000172,PICK,finished,at QC006,0
2024-11-14 11:11:02,SC006,TO_CO_TFTU000172,DROP,driving,to WS014.01,142
2024-11-14 11:11:07,SC019,TO_CO_TFTU000182,PICK,arriving,at QC006,61
2024-11-14 11:11:07,SC019,TO_CO_TFTU000182,PICK,working,at QC006,60
2024-11-14 11:11:09,SC009,TO_CO_TFTU000212,DROP,finished,at WS003.01,0
2024-11-14 11:11:09,SC009,TO_CO_TFTU000163,PICK,driving,to QC005,43
2024-11-14 11:11:10,SC015,TO_CO_TFTU000210,PICK,arriving,at QC005,115
2024-11-14 11:11:13,SC014,TO_CO_TFTU000222,DROP,arriving,at WS007.01,74
2024-11-14 11:11:13,SC014,TO_CO_TFTU000222,DROP,working,at WS007.01,60
2024-11-14 11:11:15,SC008,TO_CO_TFTU000144,PICK,finished,at QC006,0
2024-11-14 11:11:15,SC008,TO_CO_TFTU000144,DROP,driving,to WS014.01,142
2024-11-14 11:11:19,SC012,TO_CO_TFTU000209,DROP,arriving,at WS012.01,102
2024-11-14 11:11:19,SC012,TO_CO_TFTU000209,DROP,working,at WS012.01,60
2024-11-14 11:11:20,SC004,TO_CO_TFTU000171,DROP,arriving,at WS013.01,133
2024-11-14 11:11:20,SC004,TO_CO_TFTU000171,DROP,working,at WS013.01,60
2024-11-14 11:11:26,SC002,TO_CO_TFTU000197,PICK,finished,at QC005,0
2024-11-14 11:11:26,SC002,TO_CO_TFTU000197,DROP,driving,to WS013.01,115
2024-11-14 11:11:26,SC011,TO_CO_TFTU000225,PICK,waited,at QC005,30
2024-11-14 11:11:26,SC011,TO_CO_TFTU000225,PICK,working,at QC005,60
2024-11-14 11:11:27,SC010,TO_CO_TFTU000213,PICK,arriving,at QC001,146
2024-11-14 11:11:27,SC017,TO_CO_TFTU000148,DROP,arriving,at WS014.01,137
2024-11-14 11:11:27,SC010,TO_CO_TFTU000213,PICK,working,at QC001,60
2024-11-14 11:11:27,SC017,TO_CO_TFTU000148,DROP,working,at WS014.01,60
2024-11-14 11:11:46,SC003,TO_CO_TFTU000226,PICK,finished,at QC005,0
2024-11-14 11:11:46,SC003,TO_CO_TFTU000226,DROP,driving,to WS003.01,43
2024-11-14 11:11:46,SC015,TO_CO_TFTU000210,PICK,waited,at QC005,36
2024-11-14 11:11:46,SC015,TO_CO_TFTU000210,PICK,working,at QC005,60
2024-11-14 11:11:50,SC020,TO_CO_TFTU000230,PICK,arriving,at QC006,79
2024-11-14 11:11:50,SC020,TO_CO_TFTU000230,PICK,working,at QC006,60
2024-11-14 11:11:52,SC009,TO_CO_TFTU000163,PICK,arriving,at QC005,43
2024-11-14 11:12:03,SC007,TO_CO_TFTU000168,PICK,arriving,at QC006,88
2024-11-14 11:12:07,SC019,TO_CO_TFTU000182,PICK,finished,at QC006,0
2024-11-14 11:12:07,SC019,TO_CO_TFTU000182,DROP,driving,to WS012.01,124
2024-11-14 11:12:07,SC007,TO_CO_TFTU000168,PICK,waited,at QC006,4
2024-11-14 11:12:07,SC007,TO_CO_TFTU000168,PICK,working,at QC006,60
2024-11-14 11:12:13,SC014,TO_CO_TFTU000222,DROP,finished,at WS007.01,0
2024-11-14 11:12:13,SC014,TO_CO_TFTU000188,PICK,driving,to QC005,61
2024-11-14 11:12:15,SC001,TO_CO_TFTU000205,PICK,arriving,at QC006,124
2024-11-14 11:12:19,SC012,TO_CO_TFTU000209,DROP,finished,at WS012.01,0
2024-11-14 11:12:19,SC012,TO_CO_TFTU000231,PICK,driving,to QC005,106
2024-11-14 11:12:19,SC005,TO_CO_TFTU000177,PICK,arriving,at QC007,79
2024-11-14 11:12:19,SC005,TO_CO_TFTU000177,PICK,working,at QC007,60
2024-11-14 11:12:20,SC004,TO_CO_TFTU000171,DROP,finished,at WS013.01,0
2024-11-14 11:12:20,SC004,TO_CO_TFTU000234,PICK,driving,to QC001,146
2024-11-14 11:12:27,SC011,TO_CO_TFTU000225,PICK,finished,at QC005,0
2024-11-14 11:12:27,SC010,TO_CO_TFTU000213,PICK,finished,at QC001,0
2024-11-14 11:12:27,SC017,TO_CO_TFTU000148,DROP,finished,at WS014.01,0
2024-11-14 11:12:27,SC011,TO_CO_TFTU000225,DROP,driving,to WS003.01,43
2024-11-14 11:12:27,SC010,TO_CO_TFTU000213,DROP,driving,to WS008.01,101
2024-11-14 11:12:27,SC017,TO_CO_TFTU000217,PICK,driving,to QC005,124
2024-11-14 11:12:27,SC009,TO_CO_TFTU000163,PICK,waited,at QC005,35
2024-11-14 11:12:27,SC009,TO_CO_TFTU000163,PICK,working,at QC005,60
2024-11-14 11:12:29,SC003,TO_CO_TFTU000226,DROP,arriving,at WS003.01,43
2024-11-14 11:12:29,SC003,TO_CO_TFTU000226,DROP,working,at WS003.01,60
2024-11-14 11:12:31,SC018,TO_CO_TFTU000229,PICK,arriving,at RAIL001.50,106
2024-11-14 11:12:31,SC018,TO_CO_TFTU000229,PICK,working,at RAIL001.50,60
2024-11-14 11:12:38,SC013,TO_CO_TFTU000084,DROP,arriving,at WS014.01,160
2024-11-14 11:12:38,SC013,TO_CO_TFTU000084,DROP,working,at WS014.01,60
2024-11-14 11:12:45,SC016,TO_CO_TFTU000101,DROP,arriving,at WS015.01,151
2024-11-14 11:12:45,SC016,TO_CO_TFTU000101,DROP,working,at WS015.01,60
2024-11-14 11:12:47,SC015,TO_CO_TFTU000210,PICK,finished,at QC005,0
2024-11-14 11:12:47,SC015,TO_CO_TFTU000210,DROP,driving,to WS014.01,124
2024-11-14 11:12:50,SC020,TO_CO_TFTU000230,PICK,finished,at QC006,0
2024-11-14 11:12:50,SC020,TO_CO_TFTU000230,DROP,driving,to WS007.01,79
2024-11-14 11:12:50,SC001,TO_CO_TFTU000205,PICK,waited,at QC006,35
2024-11-14 11:12:50,SC001,TO_CO_TFTU000205,PICK,working,at QC006,60
2024-11-14 11:13:08,SC007,TO_CO_TFTU000168,PICK,finished,at QC006,0
2024-11-14 11:13:08,SC007,TO_CO_TFTU000168,DROP,driving,to WS015.01,151
2024-11-14 11:13:09,SC011,TO_CO_TFTU000225,DROP,working,at WS003.01,60
2024-11-14 11:13:10,SC011,TO_CO_TFTU000225,DROP,arriving,at WS003.01,43
2024-11-14 11:13:14,SC014,TO_CO_TFTU000188,PICK,arriving,at QC005,61
2024-11-14 11:13:14,SC014,TO_CO_TFTU000188,PICK,working,at QC005,60
2024-11-14 11:13:19,SC005,TO_CO_TFTU000177,PICK,finished,at QC007,0
2024-11-14 11:13:19,SC005,TO_CO_TFTU000177,DROP,driving,to WS012.01,142
2024-11-14 11:13:21,SC002,TO_CO_TFTU000197,DROP,arriving,at WS013.01,115
2024-11-14 11:13:21,SC002,TO_CO_TFTU000197,DROP,working,at WS013.01,60
2024-11-14 11:13:24,SC006,TO_CO_TFTU000172,DROP,arriving,at WS014.01,142
2024-11-14 11:13:24,SC006,TO_CO_TFTU000172,DROP,working,at WS014.01,60
2024-11-14 11:13:27,SC009,TO_CO_TFTU000163,PICK,finished,at QC005,0
2024-11-14 11:13:27,SC009,TO_CO_TFTU000163,DROP,driving,to WS016.01,142
2024-11-14 11:13:29,SC003,TO_CO_TFTU000226,DROP,finished,at WS003.01,0
2024-11-14 11:13:29,SC003,TO_CO_TFTU000194,PICK,driving,to QC006,61
2024-11-14 11:13:31,SC018,TO_CO_TFTU000229,PICK,finished,at RAIL001.50,0
2024-11-14 11:13:31,SC018,TO_CO_TFTU000229,DROP,driving,to WS010.01,106
2024-11-14 11:13:37,SC008,TO_CO_TFTU000144,DROP,arriving,at WS014.01,142
2024-11-14 11:13:38,SC013,TO_CO_TFTU000084,DROP,finished,at WS014.01,0
2024-11-14 11:13:38,SC013,TO_CO_TFTU000241,PICK,driving,to QC004,119
2024-11-14 11:13:38,SC008,TO_CO_TFTU000144,DROP,working,at WS014.01,61
2024-11-14 11:13:45,SC016,TO_CO_TFTU000101,DROP,finished,at WS015.01,0
2024-11-14 11:13:45,SC016,TO_CO_TFTU000239,PICK,driving,to QC005,133
2024-11-14 11:13:51,SC001,TO_CO_TFTU000205,PICK,finished,at QC006,0
2024-11-14 11:13:51,SC001,TO_CO_TFTU000205,DROP,driving,to WS013.01,133
2024-11-14 11:14:05,SC012,TO_CO_TFTU000231,PICK,arriving,at QC005,106
2024-11-14 11:14:05,SC012,TO_CO_TFTU000231,PICK,working,at QC005,60
2024-11-14 11:14:08,SC010,TO_CO_TFTU000213,DROP,arriving,at WS008.01,101
2024-11-14 11:14:08,SC010,TO_CO_TFTU000213,DROP,working,at WS008.01,60
2024-11-14 11:14:09,SC011,TO_CO_TFTU000225,DROP,finished,at WS003.01,0
2024-11-14 11:14:09,SC011,TO_CO_TFTU000185,PICK,driving,to QC003,56
2024-11-14 11:14:09,SC020,TO_CO_TFTU000230,DROP,arriving,at WS007.01,79
2024-11-14 11:14:09,SC020,TO_CO_TFTU000230,DROP,working,at WS007.01,60
2024-11-14 11:14:11,SC019,TO_CO_TFTU000182,DROP,arriving,at WS012.01,124
2024-11-14 11:14:11,SC019,TO_CO_TFTU000182,DROP,working,at WS012.01,60
2024-11-14 11:14:14,SC014,TO_CO_TFTU000188,PICK,finished,at QC005,0
2024-11-14 11:14:14,SC014,TO_CO_TFTU000188,DROP,driving,to WS015.01,133
2024-11-14 11:14:21,SC002,TO_CO_TFTU000197,DROP,finished,at WS013.01,0
2024-11-14 11:14:21,SC002,TO_CO_TFTU000050,PICK,driving,to QC007,151
2024-11-14 11:14:24,SC006,TO_CO_TFTU000172,DROP,finished,at WS014.01,0
2024-11-14 11:14:24,SC006,TO_CO_TFTU000228,PICK,driving,to QC005,124
2024-11-14 11:14:30,SC003,TO_CO_TFTU000194,PICK,arriving,at QC006,61
2024-11-14 11:14:30,SC003,TO_CO_TFTU000194,PICK,working,at QC006,60
2024-11-14 11:14:31,SC017,TO_CO_TFTU000217,PICK,arriving,at QC005,124
2024-11-14 11:14:31,SC017,TO_CO_TFTU000217,PICK,working,at QC005,60
2024-11-14 11:14:40,SC008,TO_CO_TFTU000144,DROP,finished,at WS014.01,0
2024-11-14 11:14:40,SC008,TO_CO_TFTU000240,PICK,driving,to QC005,124
2024-11-14 11:14:46,SC004,TO_CO_TFTU000234,PICK,arriving,at QC001,146
2024-11-14 11:14:46,SC004,TO_CO_TFTU000234,PICK,working,at QC001,60
2024-11-14 11:14:50,SC015,TO_CO_TFTU000210,DROP,working,at WS014.01,60
2024-11-14 11:14:51,SC015,TO_CO_TFTU000210,DROP,arriving,at WS014.01,124
2024-11-14 11:15:05,SC012,TO_CO_TFTU000231,PICK,finished,at QC005,0
2024-11-14 11:15:05,SC012,TO_CO_TFTU000231,DROP,driving,to WS008.01,70
2024-11-14 11:15:05,SC011,TO_CO_TFTU000185,PICK,arriving,at QC003,56
2024-11-14 11:15:05,SC011,TO_CO_TFTU000185,PICK,working,at QC003,60
2024-11-14 11:15:08,SC010,TO_CO_TFTU000213,DROP,finished,at WS008.01,0
2024-11-14 11:15:08,SC010,TO_CO_TFTU000238,PICK,driving,to QC005,70
2024-11-14 11:15:09,SC020,TO_CO_TFTU000230,DROP,finished,at WS007.01,0
2024-11-14 11:15:09,SC020,TO_CO_TFTU000235,PICK,driving,to QC005,61
2024-11-14 11:15:11,SC019,TO_CO_TFTU000182,DROP,finished,at WS012.01,0
2024-11-14 11:15:11,SC019,TO_CO_TFTU000233,PICK,driving,to QC007,142
2024-11-14 11:15:17,SC018,TO_CO_TFTU000229,DROP,arriving,at WS010.01,106
2024-11-14 11:15:18,SC018,TO_CO_TFTU000229,DROP,working,at WS010.01,61
2024-11-14 11:15:30,SC003,TO_CO_TFTU000194,PICK,finished,at QC006,0
2024-11-14 11:15:30,SC003,TO_CO_TFTU000194,DROP,driving,to WS012.01,124
2024-11-14 11:15:31,SC017,TO_CO_TFTU000217,PICK,finished,at QC005,0
2024-11-14 11:15:31,SC017,TO_CO_TFTU000217,DROP,driving,to WS015.01,133
2024-11-14 11:15:37,SC013,TO_CO_TFTU000241,PICK,arriving,at QC004,119
2024-11-14 11:15:37,SC013,TO_CO_TFTU000241,PICK,working,at QC004,60
2024-11-14 11:15:38,SC007,TO_CO_TFTU000168,DROP,working,at WS015.01,60
2024-11-14 11:15:39,SC007,TO_CO_TFTU000168,DROP,arriving,at WS015.01,151
2024-11-14 11:15:41,SC005,TO_CO_TFTU000177,DROP,arriving,at WS012.01,142
2024-11-14 11:15:41,SC005,TO_CO_TFTU000177,DROP,working,at WS012.01,60
2024-11-14 11:15:46,SC004,TO_CO_TFTU000234,PICK,finished,at QC001,0
2024-11-14 11:15:46,SC004,TO_CO_TFTU000234,DROP,driving,to WS003.01,74
2024-11-14 11:15:49,SC009,TO_CO_TFTU000163,DROP,arriving,at WS016.01,142
2024-11-14 11:15:49,SC009,TO_CO_TFTU000163,DROP,working,at WS016.01,60
2024-11-14 11:15:50,SC015,TO_CO_TFTU000210,DROP,finished,at WS014.01,0
2024-11-14 11:15:50,SC015,TO_CO_TFTU000055,PICK,driving,to QC007,160
2024-11-14 11:15:58,SC016,TO_CO_TFTU000239,PICK,arriving,at QC005,133
2024-11-14 11:15:58,SC016,TO_CO_TFTU000239,PICK,working,at QC005,60
2024-11-14 11:16:03,SC001,TO_CO_TFTU000205,DROP,working,at WS013.01,60
2024-11-14 11:16:04,SC001,TO_CO_TFTU000205,DROP,arriving,at WS013.01,133
2024-11-14 11:16:05,SC011,TO_CO_TFTU000185,PICK,finished,at QC003,0
2024-11-14 11:16:05,SC011,TO_CO_TFTU000185,DROP,driving,to WS015.01,146
2024-11-14 11:16:10,SC020,TO_CO_TFTU000235,PICK,arriving,at QC005,61
2024-11-14 11:16:10,SC020,TO_CO_TFTU000235,PICK,working,at QC005,60
2024-11-14 11:16:15,SC012,TO_CO_TFTU000231,DROP,arriving,at WS008.01,70
2024-11-14 11:16:15,SC012,TO_CO_TFTU000231,DROP,working,at WS008.01,60
2024-11-14 11:16:18,SC018,TO_CO_TFTU000229,DROP,finished,at WS010.01,0
2024-11-14 11:16:18,SC018,TO_CO_TFTU000242,PICK,driving,to QC005,88
2024-11-14 11:16:18,SC010,TO_CO_TFTU000238,PICK,arriving,at QC005,70
2024-11-14 11:16:27,SC014,TO_CO_TFTU000188,DROP,arriving,at WS015.01,133
2024-11-14 11:16:27,SC014,TO_CO_TFTU000188,DROP,working,at WS015.01,60
2024-11-14 11:16:28,SC006,TO_CO_TFTU000228,PICK,arriving,at QC005,124
2024-11-14 11:16:37,SC013,TO_CO_TFTU000241,PICK,finished,at QC004,0
2024-11-14 11:16:37,SC013,TO_CO_TFTU000241,DROP,driving,to WS009.01,74
2024-11-14 11:16:38,SC007,TO_CO_TFTU000168,DROP,finished,at WS015.01,0
2024-11-14 11:16:38,SC007,TO_CO_TFTU000108,PICK,driving,to QC006,151
2024-11-14 11:16:41,SC005,TO_CO_TFTU000177,DROP,finished,at WS012.01,0
2024-11-14 11:16:41,SC005,TO_CO_TFTU000248,PICK,driving,to QC005,106
2024-11-14 11:16:44,SC008,TO_CO_TFTU000240,PICK,arriving,at QC005,124
2024-11-14 11:16:49,SC009,TO_CO_TFTU000163,DROP,finished,at WS016.01,0
2024-11-14 11:16:49,SC009,TO_CO_TFTU000178,PICK,driving,to QC006,160
2024-11-14 11:16:52,SC002,TO_CO_TFTU000050,PICK,arriving,at QC007,151
2024-11-14 11:16:52,SC002,TO_CO_TFTU000050,PICK,working,at QC007,60
2024-11-14 11:16:58,SC016,TO_CO_TFTU000239,PICK,finished,at QC005,0
2024-11-14 11:16:58,SC016,TO_CO_TFTU000239,DROP,driving,to WS001.01,25
2024-11-14 11:16:58,SC010,TO_CO_TFTU000238,PICK,waited,at QC005,40
2024-11-14 11:16:58,SC010,TO_CO_TFTU000238,PICK,working,at QC005,60
2024-11-14 11:17:00,SC004,TO_CO_TFTU000234,DROP,arriving,at WS003.01,74
2024-11-14 11:17:00,SC004,TO_CO_TFTU000234,DROP,working,at WS003.01,60
2024-11-14 11:17:03,SC001,TO_CO_TFTU000205,DROP,finished,at WS013.01,0
2024-11-14 11:17:03,SC001,TO_CO_TFTU000246,PICK,driving,to QC004,110
2024-11-14 11:17:10,SC020,TO_CO_TFTU000235,PICK,finished,at QC005,0
2024-11-14 11:17:10,SC020,TO_CO_TFTU000235,DROP,driving,to WS001.01,25
2024-11-14 11:17:10,SC006,TO_CO_TFTU000228,PICK,waited,at QC005,42
2024-11-14 11:17:10,SC006,TO_CO_TFTU000228,PICK,working,at QC005,60
2024-11-14 11:17:15,SC012,TO_CO_TFTU000231,DROP,finished,at WS008.01,0
2024-11-14 11:17:15,SC012,TO_CO_TFTU000044,PICK,driving,to QC007,106
2024-11-14 11:17:23,SC016,TO_CO_TFTU000239,DROP,arriving,at WS001.01,25
2024-11-14 11:17:23,SC016,TO_CO_TFTU000239,DROP,working,at WS001.01,60
2024-11-14 11:17:27,SC014,TO_CO_TFTU000188,DROP,finished,at WS015.01,0
2024-11-14 11:17:27,SC014,TO_CO_TFTU000250,PICK,driving,to QC005,133
2024-11-14 11:17:33,SC019,TO_CO_TFTU000233,PICK,arriving,at QC007,142
2024-11-14 11:17:33,SC019,TO_CO_TFTU000233,PICK,working,at QC007,60
2024-11-14 11:17:34,SC003,TO_CO_TFTU000194,DROP,arriving,at WS012.01,124
2024-11-14 11:17:34,SC003,TO_CO_TFTU000194,DROP,working,at WS012.01,60
2024-11-14 11:17:35,SC020,TO_CO_TFTU000235,DROP,arriving,at WS001.01,25
2024-11-14 11:17:35,SC020,TO_CO_TFTU000235,DROP,working,at WS001.01,60
2024-11-14 11:17:44,SC017,TO_CO_TFTU000217,DROP,arriving,at WS015.01,133
2024-11-14 11:17:44,SC017,TO_CO_TFTU000217,DROP,working,at WS015.01,60
2024-11-14 11:17:46,SC018,TO_CO_TFTU000242,PICK,arriving,at QC005,88
2024-11-14 11:17:51,SC013,TO_CO_TFTU000241,DROP,arriving,at WS009.01,74
2024-11-14 11:17:51,SC013,TO_CO_TFTU000241,DROP,working,at WS009.01,60
2024-11-14 11:17:52,SC002,TO_CO_TFTU000050,PICK,finished,at QC007,0
2024-11-14 11:17:52,SC002,TO_CO_TFTU000050,DROP,driving,to WS015.01,169
2024-11-14 11:17:59,SC010,TO_CO_TFTU000238,PICK,finished,at QC005,0
2024-11-14 11:17:59,SC010,TO_CO_TFTU000238,DROP,driving,to WS004.01,52
2024-11-14 11:17:59,SC008,TO_CO_TFTU000240,PICK,waited,at QC005,76
2024-11-14 11:17:59,SC008,TO_CO_TFTU000240,PICK,working,at QC005,60
2024-11-14 11:18:00,SC004,TO_CO_TFTU000234,DROP,finished,at WS003.01,0
2024-11-14 11:18:00,SC004,TO_CO_TFTU000251,PICK,driving,to QC005,43
2024-11-14 11:18:11,SC006,TO_CO_TFTU000228,PICK,finished,at QC005,0
2024-11-14 11:18:11,SC006,TO_CO_TFTU000228,DROP,driving,to WS014.01,124
2024-11-14 11:18:11,SC018,TO_CO_TFTU000242,PICK,waited,at QC005,25
2024-11-14 11:18:11,SC018,TO_CO_TFTU000242,PICK,working,at QC005,60
2024-11-14 11:18:23,SC016,TO_CO_TFTU000239,DROP,finished,at WS001.01,0
2024-11-14 11:18:23,SC016,TO_CO_TFTU000244,PICK,driving,to QC003,38
2024-11-14 11:18:27,SC005,TO_CO_TFTU000248,PICK,arriving,at QC005,106
2024-11-14 11:18:30,SC015,TO_CO_TFTU000055,PICK,arriving,at QC007,160
2024-11-14 11:18:30,SC015,TO_CO_TFTU000055,PICK,working,at QC007,60
2024-11-14 11:18:31,SC011,TO_CO_TFTU000185,DROP,arriving,at WS015.01,146
2024-11-14 11:18:31,SC011,TO_CO_TFTU000185,DROP,working,at WS015.01,60
2024-11-14 11:18:33,SC019,TO_CO_TFTU000233,PICK,finished,at QC007,0
2024-11-14 11:18:33,SC019,TO_CO_TFTU000233,DROP,driving,to WS002.01,70
2024-11-14 11:18:34,SC003,TO_CO_TFTU000194,DROP,finished,at WS012.01,0
2024-11-14 11:18:34,SC003,TO_CO_TFTU000183,PICK,driving,to QC007,142
2024-11-14 11:18:35,SC020,TO_CO_TFTU000235,DROP,finished,at WS001.01,0
2024-11-14 11:18:35,SC020,TO_CO_TFTU000247,PICK,driving,to QC005,25
2024-11-14 11:18:43,SC004,TO_CO_TFTU000251,PICK,arriving,at QC005,43
2024-11-14 11:18:44,SC017,TO_CO_TFTU000217,DROP,finished,at WS015.01,0
2024-11-14 11:18:44,SC017,TO_CO_TFTU000257,PICK,driving,to QC006,151
2024-11-14 11:18:50,SC010,TO_CO_TFTU000238,DROP,working,at WS004.01,60
2024-11-14 11:18:51,SC013,TO_CO_TFTU000241,DROP,finished,at WS009.01,0
2024-11-14 11:18:51,SC013,TO_CO_TFTU000060,PICK,driving,to QC007,115
2024-11-14 11:18:51,SC010,TO_CO_TFTU000238,DROP,arriving,at WS004.01,52
2024-11-14 11:18:53,SC001,TO_CO_TFTU000246,PICK,arriving,at QC004,110
2024-11-14 11:18:53,SC001,TO_CO_TFTU000246,PICK,working,at QC004,60
2024-11-14 11:18:59,SC008,TO_CO_TFTU000240,PICK,finished,at QC005,0
2024-11-14 11:18:59,SC008,TO_CO_TFTU000240,DROP,driving,to WS014.01,124
2024-11-14 11:18:59,SC005,TO_CO_TFTU000248,PICK,waited,at QC005,32
2024-11-14 11:18:59,SC005,TO_CO_TFTU000248,PICK,working,at QC005,60
2024-11-14 11:19:00,SC020,TO_CO_TFTU000247,PICK,arriving,at QC005,25
2024-11-14 11:19:01,SC012,TO_CO_TFTU000044,PICK,arriving,at QC007,106
2024-11-14 11:19:01,SC016,TO_CO_TFTU000244,PICK,arriving,at QC003,38
2024-11-14 11:19:01,SC012,TO_CO_TFTU000044,PICK,working,at QC007,60
2024-11-14 11:19:01,SC016,TO_CO_TFTU000244,PICK,working,at QC003,60
2024-11-14 11:19:09,SC007,TO_CO_TFTU000108,PICK,arriving,at QC006,151
2024-11-14 11:19:09,SC007,TO_CO_TFTU000108,PICK,working,at QC006,60
2024-11-14 11:19:11,SC018,TO_CO_TFTU000242,PICK,finished,at QC005,0
2024-11-14 11:19:11,SC018,TO_CO_TFTU000242,DROP,driving,to WS003.01,43
2024-11-14 11:19:11,SC004,TO_CO_TFTU000251,PICK,waited,at QC005,28
2024-11-14 11:19:11,SC004,TO_CO_TFTU000251,PICK,working,at QC005,60
2024-11-14 11:19:29,SC009,TO_CO_TFTU000178,PICK,arriving,at QC006,160
2024-11-14 11:19:29,SC009,TO_CO_TFTU000178,PICK,working,at QC006,60
2024-11-14 11:19:30,SC015,TO_CO_TFTU000055,PICK,finished,at QC007,0
